run_id,city,status,elapsed_s,host,exists_roads,exists_intersections,exists_natural,error
ils-20260115_041620-80b3fcad,Mogho__Nigeria,PARTIAL,326.531,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mogi_Guacu__Brazil,PARTIAL,342.719,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mojo__Ethiopia,PARTIAL,326.035,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mokolo__Cameroon,OK,24.142,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mokopane__South_Africa,OK,211.591,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mokwa__Nigeria,PARTIAL,9.111,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mombasa__Kenya,PARTIAL,326.764,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Monclova__Mexico,OK,109.869,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Mongbwalu__Democratic_Republic_of_the_Congo,OK,14.629,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mongo__Chad,OK,19.707,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mongu_Arna__Nigeria,PARTIAL,254.745,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mongu__Zambia,PARTIAL,327.212,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Monrovia__Liberia,PARTIAL,343.731,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Montego_Bay__Jamaica,PARTIAL,327.495,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Montepuez__Mozambique,PARTIAL,7.017,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Monteria__Colombia,OK,364.015,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Montero__Bolivia,OK,207.297,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Monterrey__Mexico,PARTIAL,327.516,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Montes_Claros__Brazil,PARTIAL,335.699,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Montevideo__Uruguay,PARTIAL,326.468,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Morelia__Mexico,OK,328.652,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Morocho__Ethiopia,PARTIAL,6.294,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Morogoro__Tanzania,OK,129.578,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Moroni__Comoros,OK,94.491,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Moshi__Tanzania,PARTIAL,404.152,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mossoro__Brazil,PARTIAL,350.939,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mota__Ethiopia,PARTIAL,533.814,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Moundou__Chad,OK,290.974,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Mpanda__Tanzania,OK,214.28,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Mpumalanga__South_Africa,OK,64.04,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mtwara__Tanzania,OK,61.656,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Mubi__Nigeria,PARTIAL,327.493,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mufulira__Zambia,OK,32.575,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mukanga__Democratic_Republic_of_the_Congo,OK,14.009,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mukubu__Democratic_Republic_of_the_Congo,PARTIAL,329.048,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mulongo__Democratic_Republic_of_the_Congo,OK,6.272,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Murubona__Tanzania,OK,39.784,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Musanze__Rwanda,OK,51.923,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Musoma__Tanzania,OK,272.086,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Mutare__Zimbabwe,OK,72.219,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Mwadingusha__Democratic_Republic_of_the_Congo,PARTIAL,327.898,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mwanza__Tanzania,PARTIAL,391.901,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mweka__Democratic_Republic_of_the_Congo,OK,42.92,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Mwene_Ditu__Democratic_Republic_of_the_Congo,PARTIAL,7.225,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Mzuzu__Malawi,OK,71.584,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,N_Djamena__Chad,PARTIAL,339.79,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,N_dalatando__Angola,OK,20.29,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Naas__South_Africa,OK,186.878,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Nacala__Mozambique,PARTIAL,383.916,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Nairobi__Kenya,PARTIAL,329.971,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Naivasha__Kenya,PARTIAL,10.875,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Nakuru__Kenya,OK,505.985,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Namibe__Angola,OK,84.935,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Nampula__Mozambique,PARTIAL,339.875,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Nassau__Bahamas,PARTIAL,327.618,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Natal__Brazil,OK,911.09,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Navojoa__Mexico,OK,193.182,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Ndalama__Democratic_Republic_of_the_Congo,OK,19.76,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Ndiuka__Tanzania,OK,396.885,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Ndola__Zambia,PARTIAL,327.532,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Neiva__Colombia,OK,255.197,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Nekemte__Ethiopia,OK,41.947,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Neuquen__Argentina,PARTIAL,335.794,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ngandajika__Democratic_Republic_of_the_Congo,PARTIAL,3.851,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ngaoundere__Cameroon,OK,244.027,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Ngo__Nigeria,PARTIAL,4.163,ip-10-0-195-225,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ngozi__Burundi,OK,19.345,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Nguru__Nigeria,PARTIAL,9.668,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Niamey__Niger,OK,417.944,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Nimule__South_Sudan,PARTIAL,327.503,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ningi__Nigeria,PARTIAL,3.938,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Nkongsamba__Cameroon,PARTIAL,5.779,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Nouadhibou__Mauritania,PARTIAL,327.492,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Nouakchott__Mauritania,OK,1105.166,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Nova_Friburgo__Brazil,OK,91.902,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Nsukka__Nigeria,PARTIAL,25.377,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Nuevo_Arraijan__Panama,OK,355.963,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Nuevo_Laredo__Mexico,PARTIAL,326.007,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Numan__Nigeria,OK,23.961,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Nyunzu__Democratic_Republic_of_the_Congo,PARTIAL,327.498,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Nzerekore__Guinea,OK,50.897,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Oaxaca__Mexico,OK,1024.035,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Obinomba__Nigeria,PARTIAL,325.81,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Oboama_Nguru__Nigeria,OK,88.771,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Obuasi__Ghana,PARTIAL,327.524,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Obudu__Nigeria,PARTIAL,331.584,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ocotlan__Mexico,OK,316.256,ip-10-0-203-35,True,True,True,
ils-20260115_041620-80b3fcad,Ogbomosho__Nigeria,PARTIAL,343.319,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ogharefe__Nigeria,PARTIAL,328.795,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ogwashi_Uku__Nigeria,PARTIAL,328.111,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ojaima__Nigeria,OK,10.674,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Oka_Akoko__Nigeria,PARTIAL,7.157,ip-10-0-195-225,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Okene__Nigeria,OK,228.784,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Okitipupa__Nigeria,PARTIAL,74.473,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Okrika__Nigeria,OK,24.417,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Omenama__Nigeria,OK,14.88,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Omoko__Nigeria,OK,27.024,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Omu_Aran__Nigeria,PARTIAL,7.97,ip-10-0-195-225,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Omuo_Obadore__Nigeria,PARTIAL,18.19,ip-10-0-195-225,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ondjiva__Angola,OK,160.722,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Ondo__Nigeria,PARTIAL,327.49,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Onitsha__Nigeria,OK,5358.736,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Onne__Nigeria,OK,11.468,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Ore__Nigeria,PARTIAL,11.874,ip-10-0-207-26,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Orizaba__Mexico,OK,386.293,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Oron__Nigeria,OK,17.193,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Oruro__Bolivia,OK,625.991,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Osizweni__South_Africa,OK,245.842,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Osogbo__Nigeria,OK,396.552,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Osorno__Chile,PARTIAL,327.517,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Otukpo__Nigeria,PARTIAL,327.506,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Otun__Nigeria,PARTIAL,334.241,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ouagadougou__Burkina_Faso,OK,1353.718,ip-10-0-203-35,True,True,True,
ils-20260115_041620-80b3fcad,Ouahigouya__Burkina_Faso,OK,144.087,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Ouanaminthe__Haiti,OK,363.465,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Ourinhos__Brazil,PARTIAL,330.27,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Owo__Nigeria,PARTIAL,326.496,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Oyo__Nigeria,OK,198.506,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Ozizza__Nigeria,OK,23.789,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Paardekraal__South_Africa,PARTIAL,335.704,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Paarl__South_Africa,OK,94.912,ip-10-0-203-35,True,True,True,
ils-20260115_041620-80b3fcad,Pachuca__Mexico,PARTIAL,327.658,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Pala__Chad,OK,86.781,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Palmas__Brazil,OK,385.894,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Palmira__Colombia,OK,131.083,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Panama_City__Panama,OK,1111.143,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Parakou__Benin,OK,168.327,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Paramaribo__Suriname,OK,196.97,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Parana__Argentina,OK,209.265,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Paranagua__Brazil,OK,73.346,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Parauapebas__Brazil,OK,145.689,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Parnaiba__Brazil,OK,317.539,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Parque_Santa_Rita__Brazil,OK,191.779,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Passo_Fundo__Brazil,PARTIAL,327.525,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Passos__Brazil,PARTIAL,327.477,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Pasto__Colombia,PARTIAL,326.24,ip-10-0-199-206,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Patos_de_Minas__Brazil,OK,102.311,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Pedro_Juan_Caballero__Brazil,OK,128.069,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Pelotas__Brazil,OK,456.504,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Pereira__Colombia,OK,242.81,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Petit_Goave__Haiti,PARTIAL,528.256,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Petrolina__Brazil,OK,241.636,ip-10-0-203-245,True,True,True,
ils-20260115_041620-80b3fcad,Petropolis__Brazil,PARTIAL,327.517,ip-10-0-194-49,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Phuthaditjhaba__South_Africa,PARTIAL,327.499,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Piedecuesta__Colombia,PARTIAL,331.612,ip-10-0-198-112,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Piedras_Negras__Mexico,OK,427.759,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Pinar_del_Rio__Cuba,PARTIAL,327.527,ip-10-0-198-112,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Piracicaba__Brazil,PARTIAL,336.073,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Piura__Peru,PARTIAL,327.513,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Planaltina__Brazil,OK,112.268,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Playa_del_Carmen__Mexico,OK,146.919,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Pobe__Benin,PARTIAL,327.503,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Pocos_de_Caldas__Brazil,PARTIAL,334.048,ip-10-0-203-35,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Pointe_Noire__Republic_of_Congo,PARTIAL,327.517,ip-10-0-203-35,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Polokwane__South_Africa,PARTIAL,327.466,ip-10-0-194-49,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ponce__Puerto_Rico,PARTIAL,327.504,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Ponta_Grossa__Brazil,OK,584.62,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Popayan__Colombia,OK,148.08,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Porlamar__Venezuela,OK,162.597,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Port_Elizabeth__South_Africa,OK,629.751,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Port_Gentil__Gabon,OK,10.741,ip-10-0-203-35,True,True,True,
ils-20260115_041620-80b3fcad,Port_Harcourt__Nigeria,OK,1044.36,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Port_Louis__Mauritius,OK,421.039,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Port_au_Prince__Haiti,PARTIAL,326.701,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Port_de_Paix__Haiti,OK,10.561,ip-10-0-194-49,True,True,True,
ils-20260115_041620-80b3fcad,Port_of_Spain__Trinidad_and_Tobago,OK,411.457,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Porto_Alegre__Brazil,OK,4022.026,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Porto_Amelia__Mozambique,OK,124.197,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Porto_Novo__Benin,OK,549.552,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Porto_Velho__Brazil,OK,314.167,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Portoviejo__Ecuador,PARTIAL,327.466,ip-10-0-198-112,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Posadas__Argentina,PARTIAL,329.123,ip-10-0-198-112,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Potchefstroom__South_Africa,OK,115.509,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Potengi__Brazil,OK,429.437,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Potiskum__Nigeria,PARTIAL,589.655,ip-10-0-203-245,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Potosi__Bolivia,PARTIAL,335.014,ip-10-0-203-245,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Pouso_Alegre__Brazil,PARTIAL,135.032,ip-10-0-199-206,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Poza_Rica__Mexico,PARTIAL,327.129,ip-10-0-199-206,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Praia_Grande__Brazil,OK,444.998,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Presidente_Prudente__Brazil,OK,336.759,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Pucallpa__Peru,PARTIAL,331.582,ip-10-0-203-245,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Puebla__Mexico,OK,4733.47,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Puerto_Ayacucho__Venezuela,OK,28.113,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Puerto_Cabello__Venezuela,OK,19.264,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Puerto_Montt__Chile,OK,61.098,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Puerto_Plata__Dominican_Republic,OK,53.298,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Puerto_Vallarta__Mexico,OK,292.949,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Puno__Peru,PARTIAL,335.634,ip-10-0-198-112,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Punta_Arenas__Chile,PARTIAL,327.488,ip-10-0-198-112,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Punto_Fijo__Venezuela,PARTIAL,331.593,ip-10-0-203-35,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Pweto__Democratic_Republic_of_the_Congo,OK,40.477,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Qoryooley__Somalia,OK,15.883,ip-10-0-198-112,True,True,True,
ils-20260115_041620-80b3fcad,Quelimane__Mozambique,OK,12.591,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Queretaro__Mexico,PARTIAL,327.511,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Quetzaltenango__Guatemala,PARTIAL,343.903,ip-10-0-194-49,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Quevedo__Ecuador,PARTIAL,327.511,ip-10-0-194-49,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Quibdo__Colombia,OK,15.815,ip-10-0-199-206,True,True,True,
ils-20260115_041620-80b3fcad,Quiha__Ethiopia,PARTIAL,326.258,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Quito__Ecuador,PARTIAL,326.6,ip-10-0-199-206,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Rancagua__Chile,PARTIAL,327.51,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Recife__Brazil,PARTIAL,134.98,ip-10-0-203-245,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Renk__South_Sudan,PARTIAL,134.996,ip-10-0-203-245,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Resende__Brazil,OK,139.372,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Resistencia__Argentina,OK,315.321,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Reynosa__Mexico,OK,769.757,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Ribeirao_Preto__Brazil,OK,635.828,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Rio_Branco__Brazil,OK,235.037,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Rio_Claro__Brazil,OK,195.43,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Rio_Cuarto__Argentina,OK,168.136,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Rio_Gallegos__Argentina,OK,193.848,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Rio_Grande__Brazil,OK,51.041,ip-10-0-197-151,True,True,True,
ils-20260115_041620-80b3fcad,Rio_Verde__Brazil,OK,293.468,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Rio_das_Ostras__Brazil,OK,313.112,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Rio_de_Janeiro__Brazil,OK,6209.181,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Riobamba__Ecuador,OK,239.775,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Riohacha__Colombia,OK,101.815,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Rivera__Brazil,OK,146.334,ip-10-0-207-26,True,True,True,
ils-20260115_041620-80b3fcad,Robe__Ethiopia,OK,15.134,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Rondonopolis__Brazil,OK,373.71,ip-10-0-195-225,True,True,True,
ils-20260115_041620-80b3fcad,Rosario__Argentina,PARTIAL,326.731,ip-10-0-203-35,False,False,True,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Rubaya__Democratic_Republic_of_the_Congo,OK,11.954,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Rubuchi__Nigeria,OK,225.833,ip-10-0-194-125,True,True,True,
ils-20260115_041620-80b3fcad,Rumbek__South_Sudan,PARTIAL,5.05,ip-10-0-194-125,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Rustenburg__South_Africa,OK,160.631,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Sagamu__Nigeria,OK,97.076,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Sahagun__Colombia,PARTIAL,7.342,ip-10-0-204-197,False,False,False,Some expected outputs missing after run
ils-20260115_041620-80b3fcad,Saint_Denis__France,OK,213.049,ip-10-0-204-197,True,True,True,
ils-20260115_041620-80b3fcad,Saint_Louis__Senegal,OK,162.71,ip-10-0-194-125,True,True,True,
